# Chunk-averaged data for fix zOrder and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_myOrder[1]
200 83 17453.000000000004
  22 21.5 237.8 0.285273
  23 22.5 182.6 0.282295
  24 23.5 190.1 0.28386
  25 24.5 255 0.285856
  26 25.5 222.5 0.281034
  27 26.5 178.7 0.286283
  28 27.5 202.9 0.2844
  29 28.5 265.2 0.286257
  30 29.5 205.2 0.279388
  31 30.5 173.1 0.282137
  32 31.5 221 0.285276
  33 32.5 261 0.284182
  34 33.5 190.4 0.27797
  35 34.5 179.9 0.27968
  36 35.5 241.3 0.2803
  37 36.5 246.1 0.284284
  38 37.5 178.5 0.279109
  39 38.5 194.2 0.279839
  40 39.5 246.7 0.278983
  41 40.5 219.9 0.272438
  42 41.5 188.6 0.270547
  43 42.5 207.5 0.268446
  44 43.5 224.3 0.265054
  45 44.5 215.7 0.266702
  46 45.5 202.1 0.264889
  47 46.5 213.5 0.262258
  48 47.5 213.4 0.261208
  49 48.5 213.4 0.263094
  50 49.5 218.3 0.263406
  51 50.5 210.9 0.266431
  52 51.5 205 0.264485
  53 52.5 211 0.261095
  54 53.5 205.3 0.263729
  55 54.5 211.3 0.26383
  56 55.5 218 0.265006
  57 56.5 207.4 0.263907
  58 57.5 212.6 0.264343
  59 58.5 211.6 0.264404
  60 59.5 208 0.265802
  61 60.5 199.6 0.265457
  62 61.5 211.2 0.266168
  63 62.5 207.8 0.265351
  64 63.5 216 0.263559
  65 64.5 209.5 0.262203
  66 65.5 210.2 0.26559
  67 66.5 200.5 0.26454
  68 67.5 211.4 0.264569
  69 68.5 207.6 0.265741
  70 69.5 219.8 0.263918
  71 70.5 204.7 0.264569
  72 71.5 210.4 0.263306
  73 72.5 206.7 0.263659
  74 73.5 201.8 0.263446
  75 74.5 211.1 0.264022
  76 75.5 213.4 0.262553
  77 76.5 208.8 0.26492
  78 77.5 208 0.266943
  79 78.5 213 0.266833
  80 79.5 198.6 0.267785
  81 80.5 197.3 0.269568
  82 81.5 222.3 0.27394
  83 82.5 94 0.279718
20100 83 17453.000000000007
  1 0.5 193.4 0.275419
  2 1.5 247.8 0.279482
  3 2.5 227.4 0.282407
  4 3.5 174.2 0.27987
  5 4.5 194.6 0.279837
  6 5.5 254.9 0.283581
  7 6.5 219 0.28219
  8 7.5 178.3 0.282855
  9 8.5 198.6 0.282754
  10 9.5 264.2 0.287935
  11 10.5 207.4 0.286651
  12 11.5 173.2 0.287698
  13 12.5 215.4 0.286503
  14 13.5 259.9 0.289047
  15 14.5 198.1 0.287123
  16 15.5 174.4 0.282859
  17 16.5 228.3 0.285213
  18 17.5 253.8 0.283381
  19 18.5 189.3 0.282525
  20 19.5 179.4 0.281299
  21 20.5 244.5 0.283122
  22 21.5 246.9 0.282564
  23 22.5 174.9 0.283953
  24 23.5 192.8 0.281851
  25 24.5 252.7 0.285619
  26 25.5 224 0.28159
  27 26.5 177.6 0.282312
  28 27.5 202.5 0.283224
  29 28.5 267.3 0.286478
  30 29.5 201.9 0.281997
  31 30.5 174.2 0.282208
  32 31.5 225.4 0.283
  33 32.5 257.3 0.284959
  34 33.5 189.6 0.278547
  35 34.5 183.7 0.277806
  36 35.5 232.5 0.281012
  37 36.5 245.6 0.281328
  38 37.5 183.5 0.276478
  39 38.5 187.6 0.278169
  40 39.5 247.2 0.279104
  41 40.5 222.7 0.273909
  42 41.5 187.7 0.27167
  43 42.5 215.6 0.268904
  44 43.5 225.6 0.26616
  45 44.5 209 0.264572
  46 45.5 206.2 0.265494
  47 46.5 208.9 0.2629
  48 47.5 210.7 0.263276
  49 48.5 217.7 0.261298
  50 49.5 215.8 0.265273
  51 50.5 203.9 0.263438
  52 51.5 206.2 0.264234
  53 52.5 212.2 0.263327
  54 53.5 202 0.263377
  55 54.5 214 0.262898
  56 55.5 221.4 0.265513
  57 56.5 209.1 0.260977
  58 57.5 205.1 0.262832
  59 58.5 208.1 0.260224
  60 59.5 211 0.263856
  61 60.5 203.9 0.268175
  62 61.5 218.2 0.26471
  63 62.5 205.2 0.264178
  64 63.5 217.2 0.263242
  65 64.5 209.1 0.263082
  66 65.5 212.3 0.265479
  67 66.5 201.6 0.267488
  68 67.5 205 0.263957
  69 68.5 215.1 0.263285
  70 69.5 211.1 0.265593
  71 70.5 209.6 0.265
  72 71.5 207.1 0.264569
  73 72.5 209.1 0.263643
  74 73.5 206 0.265302
  75 74.5 212.2 0.265786
  76 75.5 209.5 0.265876
  77 76.5 212.4 0.264633
  78 77.5 207 0.266008
  79 78.5 216.1 0.266841
  80 79.5 201 0.268866
  81 80.5 198.1 0.267884
  82 81.5 226 0.27362
  83 82.5 84 0.277307
20200 83 17453
  1 0.5 205.9 0.278485
  2 1.5 251.2 0.282038
  3 2.5 211.4 0.280893
  4 3.5 176.5 0.278319
  5 4.5 210.5 0.281945
  6 5.5 258.9 0.283632
  7 6.5 199.8 0.2839
  8 7.5 175.9 0.285071
  9 8.5 215.9 0.28272
  10 9.5 263.7 0.287974
  11 10.5 191.2 0.285329
  12 11.5 176.6 0.28271
  13 12.5 229.7 0.283876
  14 13.5 248.9 0.286677
  15 14.5 188.9 0.28242
  16 15.5 182.5 0.282949
  17 16.5 240.6 0.286197
  18 17.5 239.7 0.284939
  19 18.5 184 0.284716
  20 19.5 183.3 0.285245
  21 20.5 248.1 0.283198
  22 21.5 237.6 0.28299
  23 22.5 175.9 0.282893
  24 23.5 192.1 0.287319
  25 24.5 262.1 0.289812
  26 25.5 215.9 0.281181
  27 26.5 175.7 0.285485
  28 27.5 205.3 0.283447
  29 28.5 268 0.287974
  30 29.5 199.6 0.283061
  31 30.5 174.9 0.28408
  32 31.5 225 0.283852
  33 32.5 256.3 0.281769
  34 33.5 189.2 0.279233
  35 34.5 182 0.280505
  36 35.5 238.5 0.281978
  37 36.5 240.7 0.281331
  38 37.5 186.2 0.279971
  39 38.5 190.2 0.27709
  40 39.5 246.9 0.278721
  41 40.5 220.2 0.272961
  42 41.5 187.6 0.271011
  43 42.5 212 0.271203
  44 43.5 216.2 0.265992
  45 44.5 214 0.266853
  46 45.5 208.9 0.266804
  47 46.5 203.2 0.261654
  48 47.5 220.9 0.263994
  49 48.5 206.7 0.264886
  50 49.5 211.3 0.265803
  51 50.5 200.9 0.264283
  52 51.5 212.2 0.264228
  53 52.5 207.6 0.261933
  54 53.5 210 0.264953
  55 54.5 215 0.263384
  56 55.5 214.5 0.262203
  57 56.5 211.8 0.259766
  58 57.5 208.6 0.261566
  59 58.5 208.6 0.262012
  60 59.5 212.1 0.263103
  61 60.5 209.8 0.267608
  62 61.5 214.5 0.266922
  63 62.5 211.6 0.265974
  64 63.5 208 0.266229
  65 64.5 205.9 0.264942
  66 65.5 209.4 0.266702
  67 66.5 205.4 0.266619
  68 67.5 209.6 0.264278
  69 68.5 212.3 0.263288
  70 69.5 213.2 0.263881
  71 70.5 212.3 0.264245
  72 71.5 209.6 0.260179
  73 72.5 205.2 0.265297
  74 73.5 211.4 0.265855
  75 74.5 214 0.264263
  76 75.5 212 0.264995
  77 76.5 215.6 0.263617
  78 77.5 214 0.263751
  79 78.5 207.5 0.266114
  80 79.5 197.3 0.267281
  81 80.5 201.1 0.268137
  82 81.5 244.7 0.275576
  83 82.5 61 0.275043
20300 83 17453
  1 0.5 214.6 0.279199
  2 1.5 251.9 0.282601
  3 2.5 198.6 0.279728
  4 3.5 177.5 0.279231
  5 4.5 230.2 0.280435
  6 5.5 252.7 0.281563
  7 6.5 186.1 0.280937
  8 7.5 180 0.281419
  9 8.5 239.4 0.283013
  10 9.5 245.7 0.285449
  11 10.5 180.1 0.284328
  12 11.5 184.4 0.284421
  13 12.5 242.8 0.286287
  14 13.5 238.8 0.288009
  15 14.5 179.3 0.285349
  16 15.5 188.7 0.283444
  17 16.5 250.8 0.28334
  18 17.5 229 0.286919
  19 18.5 177.4 0.284133
  20 19.5 190.1 0.282423
  21 20.5 263.6 0.28665
  22 21.5 218.1 0.285032
  23 22.5 174.6 0.281156
  24 23.5 200.3 0.284011
  25 24.5 259.3 0.28496
  26 25.5 210.4 0.284887
  27 26.5 174 0.284178
  28 27.5 210 0.281558
  29 28.5 260.8 0.28433
  30 29.5 201.7 0.280718
  31 30.5 174.5 0.283728
  32 31.5 223.4 0.282265
  33 32.5 260.7 0.28333
  34 33.5 188.1 0.278396
  35 34.5 180.9 0.279406
  36 35.5 233.2 0.279447
  37 36.5 251.2 0.283022
  38 37.5 180.7 0.281596
  39 38.5 182.4 0.27884
  40 39.5 240.8 0.279106
  41 40.5 227.3 0.274248
  42 41.5 190.7 0.273738
  43 42.5 207.2 0.270147
  44 43.5 215.5 0.266519
  45 44.5 211 0.26998
  46 45.5 213.8 0.264184
  47 46.5 209 0.26611
  48 47.5 210.4 0.260934
  49 48.5 212.1 0.265465
  50 49.5 207.2 0.264574
  51 50.5 202.4 0.263257
  52 51.5 216.9 0.263096
  53 52.5 209.1 0.263234
  54 53.5 207.7 0.263206
  55 54.5 212.8 0.265226
  56 55.5 215.3 0.262403
  57 56.5 207.2 0.259988
  58 57.5 204.6 0.261172
  59 58.5 214 0.260702
  60 59.5 207.7 0.265087
  61 60.5 213.3 0.266098
  62 61.5 213.1 0.263071
  63 62.5 205.6 0.267801
  64 63.5 217.2 0.265173
  65 64.5 208.2 0.264663
  66 65.5 208.2 0.263511
  67 66.5 208.7 0.26355
  68 67.5 214.2 0.263185
  69 68.5 209.3 0.261006
  70 69.5 215 0.262823
  71 70.5 211.1 0.264093
  72 71.5 208.4 0.260556
  73 72.5 210.3 0.261004
  74 73.5 216.3 0.260505
  75 74.5 212.3 0.261254
  76 75.5 213 0.262641
  77 76.5 212.3 0.265721
  78 77.5 211.9 0.266442
  79 78.5 214.5 0.265433
  80 79.5 195.6 0.269389
  81 80.5 207.2 0.267164
  82 81.5 241.1 0.274351
  83 82.5 57.5 0.271315
20400 83 17453.000000000004
  1 0.5 226.3 0.279038
  2 1.5 248 0.279563
  3 2.5 191.8 0.279661
  4 3.5 178.2 0.282039
  5 4.5 246.9 0.28374
  6 5.5 242.5 0.28433
  7 6.5 178.2 0.283091
  8 7.5 186.7 0.281235
  9 8.5 248.4 0.283447
  10 9.5 231.8 0.283523
  11 10.5 178.3 0.284102
  12 11.5 191.4 0.283225
  13 12.5 258.2 0.284195
  14 13.5 219.4 0.283922
  15 14.5 175.5 0.28544
  16 15.5 197.8 0.283614
  17 16.5 258.6 0.287037
  18 17.5 216.4 0.285138
  19 18.5 172.9 0.286495
  20 19.5 201.6 0.285386
  21 20.5 261.8 0.286648
  22 21.5 209.6 0.284287
  23 22.5 175.6 0.281147
  24 23.5 212.4 0.279703
  25 24.5 253.2 0.283153
  26 25.5 205.3 0.281368
  27 26.5 175.3 0.281201
  28 27.5 212 0.285082
  29 28.5 261.6 0.28464
  30 29.5 196.3 0.283112
  31 30.5 173.8 0.283853
  32 31.5 220.8 0.285454
  33 32.5 261.4 0.287307
  34 33.5 188.8 0.282665
  35 34.5 174.9 0.282466
  36 35.5 224.4 0.284978
  37 36.5 250.8 0.281529
  38 37.5 194.6 0.27886
  39 38.5 175.9 0.281417
  40 39.5 230 0.278529
  41 40.5 235 0.273495
  42 41.5 201.2 0.269779
  43 42.5 202 0.266668
  44 43.5 210.9 0.266338
  45 44.5 214.2 0.263442
  46 45.5 210.9 0.264542
  47 46.5 215.9 0.267496
  48 47.5 207.7 0.262399
  49 48.5 211.6 0.26266
  50 49.5 209.3 0.264762
  51 50.5 207.6 0.262188
  52 51.5 213 0.263463
  53 52.5 204 0.264198
  54 53.5 217.7 0.263508
  55 54.5 209.5 0.264412
  56 55.5 207.5 0.262992
  57 56.5 205.5 0.263543
  58 57.5 208.4 0.265887
  59 58.5 212.3 0.265734
  60 59.5 208.5 0.263708
  61 60.5 212.6 0.26492
  62 61.5 207.4 0.262715
  63 62.5 206.9 0.265143
  64 63.5 214.9 0.265294
  65 64.5 213.1 0.26289
  66 65.5 219.2 0.261386
  67 66.5 213.2 0.261335
  68 67.5 206.1 0.262254
  69 68.5 212.4 0.262478
  70 69.5 210.4 0.261397
  71 70.5 217.5 0.261644
  72 71.5 210.2 0.260757
  73 72.5 212.9 0.261013
  74 73.5 215 0.263539
  75 74.5 209.1 0.264112
  76 75.5 210.5 0.261267
  77 76.5 212.7 0.264572
  78 77.5 216 0.262615
  79 78.5 208.1 0.26391
  80 79.5 199.1 0.263866
  81 80.5 212 0.267509
  82 81.5 247.7 0.275226
  83 82.5 45.9 0.270109
20500 83 17453.000000000007
  1 0.5 233.3 0.278536
  2 1.5 246.6 0.281106
  3 2.5 187.3 0.281663
  4 3.5 183.7 0.282752
  5 4.5 248 0.283979
  6 5.5 234.3 0.284344
  7 6.5 179.2 0.283614
  8 7.5 191.2 0.283571
  9 8.5 257.1 0.285423
  10 9.5 222.9 0.283165
  11 10.5 174.8 0.282241
  12 11.5 201 0.281382
  13 12.5 258.9 0.281822
  14 13.5 210.7 0.28584
  15 14.5 175.8 0.282987
  16 15.5 211.1 0.28244
  17 16.5 259.4 0.287466
  18 17.5 200.9 0.28636
  19 18.5 171.5 0.282602
  20 19.5 218.1 0.284292
  21 20.5 258 0.283426
  22 21.5 197.8 0.282715
  23 22.5 176.8 0.283149
  24 23.5 218.2 0.28514
  25 24.5 256.2 0.285858
  26 25.5 193.6 0.284169
  27 26.5 176.8 0.281431
  28 27.5 222.4 0.285446
  29 28.5 253.8 0.288317
  30 29.5 192.5 0.283836
  31 30.5 174 0.283603
  32 31.5 219.1 0.285314
  33 32.5 251.1 0.287883
  34 33.5 199.6 0.284693
  35 34.5 176.2 0.281201
  36 35.5 214.5 0.282237
  37 36.5 255.4 0.283332
  38 37.5 198.5 0.279672
  39 38.5 179.3 0.281454
  40 39.5 215.1 0.279127
  41 40.5 241.5 0.276716
  42 41.5 205.5 0.271423
  43 42.5 198.5 0.270026
  44 43.5 210.6 0.266349
  45 44.5 216.9 0.2633
  46 45.5 211.6 0.265127
  47 46.5 206.9 0.266079
  48 47.5 210.2 0.261227
  49 48.5 205.5 0.260253
  50 49.5 216.5 0.262289
  51 50.5 209.6 0.263695
  52 51.5 208.9 0.262179
  53 52.5 212.8 0.263338
  54 53.5 207.1 0.263836
  55 54.5 208.4 0.265393
  56 55.5 217.5 0.261035
  57 56.5 204.2 0.264021
  58 57.5 213 0.261949
  59 58.5 210.7 0.263672
  60 59.5 210.6 0.26205
  61 60.5 213.8 0.264714
  62 61.5 203.8 0.262324
  63 62.5 210.2 0.262019
  64 63.5 211.4 0.265316
  65 64.5 214.5 0.263415
  66 65.5 209.9 0.26399
  67 66.5 214.7 0.26421
  68 67.5 213.9 0.264588
  69 68.5 214.5 0.261007
  70 69.5 207.4 0.262658
  71 70.5 213.4 0.264394
  72 71.5 210.1 0.261485
  73 72.5 216.8 0.261418
  74 73.5 216.3 0.26177
  75 74.5 213.1 0.261077
  76 75.5 210.3 0.261738
  77 76.5 210.5 0.263554
  78 77.5 218.5 0.262405
  79 78.5 209.7 0.264488
  80 79.5 194 0.268474
  81 80.5 214.9 0.268787
  82 81.5 248.9 0.275504
  83 82.5 41.2 0.268993
20600 83 17453
  1 0.5 235.3 0.280159
  2 1.5 243.5 0.277742
  3 2.5 184.8 0.277742
  4 3.5 186.7 0.283138
  5 4.5 251.8 0.281025
  6 5.5 229.3 0.279118
  7 6.5 177.6 0.280986
  8 7.5 192.9 0.279562
  9 8.5 256 0.283795
  10 9.5 221.6 0.283786
  11 10.5 174.2 0.282208
  12 11.5 198.8 0.284796
  13 12.5 271.7 0.287943
  14 13.5 201.1 0.28409
  15 14.5 177.9 0.282298
  16 15.5 218.6 0.287157
  17 16.5 251.9 0.289672
  18 17.5 198.1 0.283416
  19 18.5 176.4 0.284024
  20 19.5 226.3 0.284721
  21 20.5 251.5 0.285441
  22 21.5 191.8 0.282916
  23 22.5 176.8 0.283335
  24 23.5 225.9 0.283267
  25 24.5 250.8 0.286451
  26 25.5 191.8 0.283613
  27 26.5 177.5 0.284588
  28 27.5 220.2 0.285486
  29 28.5 254.4 0.287702
  30 29.5 191.9 0.281301
  31 30.5 176.1 0.285717
  32 31.5 216.8 0.286593
  33 32.5 257.2 0.289918
  34 33.5 194.9 0.285187
  35 34.5 176.1 0.282365
  36 35.5 221.4 0.282136
  37 36.5 251.8 0.282352
  38 37.5 194.2 0.280532
  39 38.5 181 0.278447
  40 39.5 219.7 0.279031
  41 40.5 230.3 0.277684
  42 41.5 206.5 0.272983
  43 42.5 199.1 0.271956
  44 43.5 205.7 0.266377
  45 44.5 219.1 0.262949
  46 45.5 210 0.263078
  47 46.5 206.8 0.263198
  48 47.5 206.8 0.262201
  49 48.5 214.4 0.262296
  50 49.5 209.7 0.26242
  51 50.5 212.5 0.265113
  52 51.5 212 0.262248
  53 52.5 214.5 0.265837
  54 53.5 204.9 0.263289
  55 54.5 215.4 0.262203
  56 55.5 205.9 0.262417
  57 56.5 210.8 0.261895
  58 57.5 215.3 0.261485
  59 58.5 212.1 0.262023
  60 59.5 213.7 0.266502
  61 60.5 207.1 0.262104
  62 61.5 212.2 0.261568
  63 62.5 209.9 0.258321
  64 63.5 213.9 0.264685
  65 64.5 209.6 0.264697
  66 65.5 214.2 0.265154
  67 66.5 208.3 0.264978
  68 67.5 209.5 0.26106
  69 68.5 213 0.261792
  70 69.5 212.7 0.262964
  71 70.5 210.8 0.263556
  72 71.5 211.8 0.26347
  73 72.5 215.5 0.261861
  74 73.5 215.2 0.263032
  75 74.5 205.9 0.259638
  76 75.5 211.2 0.263831
  77 76.5 218.2 0.264262
  78 77.5 214.4 0.262922
  79 78.5 208.7 0.26452
  80 79.5 198.9 0.26843
  81 80.5 218.6 0.27064
  82 81.5 246.3 0.275983
  83 82.5 45.3 0.268873
20700 83 17453
  1 0.5 229.8 0.278593
  2 1.5 251.5 0.281188
  3 2.5 185.9 0.278562
  4 3.5 187.6 0.279934
  5 4.5 247.5 0.282217
  6 5.5 235.3 0.282764
  7 6.5 176.8 0.281132
  8 7.5 198.4 0.279603
  9 8.5 255.3 0.283784
  10 9.5 216.8 0.284065
  11 10.5 173.6 0.282512
  12 11.5 205.1 0.284928
  13 12.5 258 0.286935
  14 13.5 208.2 0.283917
  15 14.5 174.5 0.285039
  16 15.5 218.3 0.284605
  17 16.5 256.7 0.288988
  18 17.5 195.5 0.284652
  19 18.5 178.7 0.285239
  20 19.5 216 0.28481
  21 20.5 255.2 0.287473
  22 21.5 197 0.287197
  23 22.5 176.3 0.283909
  24 23.5 220.4 0.286884
  25 24.5 253.1 0.28611
  26 25.5 194.7 0.28485
  27 26.5 176.6 0.285078
  28 27.5 222.5 0.287327
  29 28.5 256.1 0.283846
  30 29.5 189.7 0.281716
  31 30.5 178.4 0.281965
  32 31.5 224.2 0.286952
  33 32.5 246.6 0.286314
  34 33.5 196.9 0.284579
  35 34.5 174.3 0.283517
  36 35.5 222.9 0.281882
  37 36.5 253 0.287384
  38 37.5 194.7 0.282701
  39 38.5 177.5 0.281808
  40 39.5 218.4 0.278396
  41 40.5 237.6 0.276565
  42 41.5 196.5 0.271056
  43 42.5 199.5 0.267567
  44 43.5 212.2 0.263912
  45 44.5 212.6 0.266426
  46 45.5 215.9 0.262687
  47 46.5 204.4 0.261067
  48 47.5 208.4 0.262088
  49 48.5 212 0.264364
  50 49.5 216.6 0.264708
  51 50.5 202.8 0.261294
  52 51.5 211.6 0.26143
  53 52.5 210.3 0.262361
  54 53.5 209.7 0.26345
  55 54.5 217 0.264537
  56 55.5 209.2 0.263874
  57 56.5 214.5 0.2614
  58 57.5 209.6 0.26372
  59 58.5 209.3 0.258168
  60 59.5 217.1 0.262895
  61 60.5 210.1 0.26222
  62 61.5 209.7 0.261749
  63 62.5 210 0.261498
  64 63.5 214 0.264326
  65 64.5 213.4 0.261747
  66 65.5 212.4 0.261659
  67 66.5 212.1 0.260171
  68 67.5 211 0.264298
  69 68.5 211.6 0.261979
  70 69.5 209 0.26238
  71 70.5 206.1 0.262318
  72 71.5 216.7 0.263288
  73 72.5 211.3 0.264037
  74 73.5 215.3 0.262784
  75 74.5 213.7 0.260134
  76 75.5 212.6 0.261556
  77 76.5 212.8 0.26326
  78 77.5 216.6 0.263155
  79 78.5 211.9 0.262823
  80 79.5 197.2 0.262525
  81 80.5 206.8 0.264891
  82 81.5 248.3 0.273719
  83 82.5 45.6 0.268799
20800 83 17453.000000000007
  1 0.5 226.9 0.276836
  2 1.5 257.1 0.280357
  3 2.5 185 0.279022
  4 3.5 178.8 0.27836
  5 4.5 246.8 0.282443
  6 5.5 236.8 0.28284
  7 6.5 182.5 0.282632
  8 7.5 192.1 0.282775
  9 8.5 253 0.285835
  10 9.5 226.4 0.284866
  11 10.5 175.6 0.285005
  12 11.5 200.7 0.287395
  13 12.5 252.9 0.285274
  14 13.5 215.3 0.284109
  15 14.5 175.1 0.282094
  16 15.5 199.8 0.282046
  17 16.5 265.3 0.287348
  18 17.5 207.1 0.284008
  19 18.5 173.1 0.28533
  20 19.5 211.7 0.28519
  21 20.5 257 0.287464
  22 21.5 201.9 0.285456
  23 22.5 179.3 0.284323
  24 23.5 215.1 0.287835
  25 24.5 254.6 0.289543
  26 25.5 198.6 0.286928
  27 26.5 176.1 0.283807
  28 27.5 223.8 0.285892
  29 28.5 252.6 0.284117
  30 29.5 192.2 0.279352
  31 30.5 181 0.279937
  32 31.5 223.1 0.284465
  33 32.5 246.3 0.288079
  34 33.5 194.1 0.284126
  35 34.5 177.7 0.283546
  36 35.5 225 0.283006
  37 36.5 248.2 0.28533
  38 37.5 194.5 0.282214
  39 38.5 181.1 0.280659
  40 39.5 219.4 0.280449
  41 40.5 230.9 0.277034
  42 41.5 202.6 0.270763
  43 42.5 205.2 0.268604
  44 43.5 214.7 0.26496
  45 44.5 206.2 0.263986
  46 45.5 215.4 0.265957
  47 46.5 205.2 0.259773
  48 47.5 208.2 0.265846
  49 48.5 214.4 0.262829
  50 49.5 217.5 0.264174
  51 50.5 204.8 0.261166
  52 51.5 208.6 0.263634
  53 52.5 210.7 0.262093
  54 53.5 209.8 0.261415
  55 54.5 210.9 0.262428
  56 55.5 212.1 0.262439
  57 56.5 212.1 0.263053
  58 57.5 207.3 0.264726
  59 58.5 213.2 0.262291
  60 59.5 212.1 0.263748
  61 60.5 211.8 0.261255
  62 61.5 211.9 0.265078
  63 62.5 208.8 0.265944
  64 63.5 209.7 0.264673
  65 64.5 215.5 0.260722
  66 65.5 212.9 0.259997
  67 66.5 214.3 0.261161
  68 67.5 212.8 0.262508
  69 68.5 213.9 0.263411
  70 69.5 208.4 0.262942
  71 70.5 208 0.264787
  72 71.5 210.9 0.263358
  73 72.5 215.6 0.26234
  74 73.5 213.9 0.262165
  75 74.5 208.1 0.262534
  76 75.5 216.3 0.262337
  77 76.5 214.7 0.264445
  78 77.5 212.8 0.264901
  79 78.5 209.2 0.264485
  80 79.5 199.2 0.265004
  81 80.5 209.4 0.268427
  82 81.5 244.5 0.275768
  83 82.5 44.9 0.273914
20900 83 17453
  1 0.5 220.3 0.276465
  2 1.5 245.7 0.278339
  3 2.5 195.2 0.27636
  4 3.5 178.3 0.282297
  5 4.5 230.7 0.281993
  6 5.5 253.1 0.283774
  7 6.5 183.4 0.283704
  8 7.5 182.2 0.281004
  9 8.5 239.2 0.28509
  10 9.5 244.1 0.285686
  11 10.5 179.8 0.283669
  12 11.5 182.4 0.283188
  13 12.5 251.3 0.282502
  14 13.5 233.4 0.282333
  15 14.5 177.9 0.283032
  16 15.5 191.7 0.282869
  17 16.5 262.2 0.288829
  18 17.5 219 0.286909
  19 18.5 173.4 0.283339
  20 19.5 210.9 0.28247
  21 20.5 249.3 0.285952
  22 21.5 211 0.288424
  23 22.5 175.2 0.285317
  24 23.5 212.3 0.284162
  25 24.5 258.3 0.287617
  26 25.5 200.5 0.288459
  27 26.5 177.3 0.283972
  28 27.5 211.6 0.28123
  29 28.5 258.7 0.284157
  30 29.5 198.5 0.283216
  31 30.5 174.3 0.28349
  32 31.5 219.4 0.28537
  33 32.5 255.3 0.285688
  34 33.5 196 0.280095
  35 34.5 177.2 0.283855
  36 35.5 226.7 0.284952
  37 36.5 250.1 0.286891
  38 37.5 191.8 0.282772
  39 38.5 180.1 0.281901
  40 39.5 232.2 0.281135
  41 40.5 228.1 0.275335
  42 41.5 199 0.269094
  43 42.5 203.3 0.267111
  44 43.5 222.2 0.268208
  45 44.5 209.5 0.265547
  46 45.5 211.2 0.263524
  47 46.5 208 0.266991
  48 47.5 210.1 0.266973
  49 48.5 203.2 0.263676
  50 49.5 215 0.266153
  51 50.5 210.3 0.26314
  52 51.5 208.7 0.262626
  53 52.5 215.5 0.264873
  54 53.5 205.8 0.264732
  55 54.5 208.1 0.267492
  56 55.5 207.3 0.265758
  57 56.5 213.2 0.262362
  58 57.5 213.2 0.264915
  59 58.5 206.8 0.261855
  60 59.5 215.3 0.260561
  61 60.5 211.3 0.264258
  62 61.5 212.5 0.261719
  63 62.5 209.8 0.265438
  64 63.5 210.4 0.262199
  65 64.5 208.6 0.260132
  66 65.5 210.6 0.262573
  67 66.5 218.1 0.263123
  68 67.5 211.3 0.263201
  69 68.5 212.9 0.263768
  70 69.5 211.9 0.263648
  71 70.5 211.8 0.262998
  72 71.5 212.6 0.261738
  73 72.5 208 0.261415
  74 73.5 211.9 0.262308
  75 74.5 213.1 0.262678
  76 75.5 211.1 0.264308
  77 76.5 215.3 0.261645
  78 77.5 213.9 0.263779
  79 78.5 210.1 0.266276
  80 79.5 197.8 0.26653
  81 80.5 212.5 0.269743
  82 81.5 237.9 0.275761
  83 82.5 55.8 0.272233
21000 83 17453.000000000004
  1 0.5 219.2 0.276955
  2 1.5 242.9 0.281064
  3 2.5 201.4 0.280243
  4 3.5 174.1 0.282229
  5 4.5 219.5 0.28283
  6 5.5 256.6 0.283626
  7 6.5 194.4 0.284518
  8 7.5 176.1 0.279946
  9 8.5 221.4 0.28434
  10 9.5 259.3 0.288032
  11 10.5 189.3 0.282533
  12 11.5 178.4 0.286336
  13 12.5 237.7 0.28399
  14 13.5 248.4 0.285827
  15 14.5 180.6 0.282252
  16 15.5 186.5 0.281622
  17 16.5 246 0.284571
  18 17.5 233.2 0.287052
  19 18.5 180.7 0.284329
  20 19.5 194.5 0.284513
  21 20.5 253.2 0.284676
  22 21.5 221.3 0.282629
  23 22.5 177.5 0.283093
  24 23.5 200 0.285233
  25 24.5 256 0.2897
  26 25.5 215.8 0.286962
  27 26.5 173.9 0.288018
  28 27.5 203.1 0.283869
  29 28.5 263.4 0.286618
  30 29.5 202.9 0.279805
  31 30.5 179 0.28349
  32 31.5 213 0.280149
  33 32.5 257.7 0.282904
  34 33.5 196.3 0.285056
  35 34.5 178.2 0.283645
  36 35.5 228.4 0.284205
  37 36.5 253.5 0.284448
  38 37.5 186.8 0.279176
  39 38.5 184.1 0.278034
  40 39.5 233.7 0.279756
  41 40.5 233.5 0.275479
  42 41.5 196.7 0.269569
  43 42.5 203.8 0.267035
  44 43.5 221.4 0.269355
  45 44.5 209.3 0.264105
  46 45.5 210.6 0.262633
  47 46.5 210.7 0.263864
  48 47.5 210.3 0.262693
  49 48.5 207.4 0.268291
  50 49.5 209.7 0.264499
  51 50.5 213 0.263776
  52 51.5 204.1 0.265683
  53 52.5 211.7 0.263617
  54 53.5 213 0.265204
  55 54.5 208 0.263595
  56 55.5 208.5 0.262318
  57 56.5 204.8 0.263218
  58 57.5 216 0.263759
  59 58.5 208.4 0.26419
  60 59.5 213.8 0.262483
  61 60.5 208.6 0.26279
  62 61.5 211.5 0.264532
  63 62.5 213 0.264368
  64 63.5 209.2 0.265102
  65 64.5 214.6 0.262169
  66 65.5 209.9 0.26316
  67 66.5 212.7 0.263843
